# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6573.334879 0.975410 0.002560 1.3828 177.9 0.124 0.517 j131007_0448
6573.335140 0.976818 0.002568 1.3842 181.5 0.674 1.045 j131007_0449
6573.335399 0.971150 0.002827 1.3857 183.3 0.776 0.916 j131007_0450
6573.335662 0.975073 0.002569 1.3872 180.9 0.167 1.226 j131007_0451
6573.335926 0.973563 0.002566 1.3887 177.0 0.328 0.976 j131007_0452
6573.336209 0.972431 0.002566 1.3903 175.6 0.094 0.925 j131007_0453
6573.336732 0.974057 0.002576 1.3933 169.3 0.879 2.226 j131007_0455
6573.336996 0.973754 0.002581 1.3949 172.5 0.226 1.713 j131007_0456
6573.337256 0.974685 0.002589 1.3964 171.7 1.530 0.125 j131007_0457
6573.337527 0.977754 0.002595 1.3980 174.4 1.412 2.249 j131007_0458
6573.337796 0.975481 0.002595 1.3996 171.8 1.427 1.228 j131007_0459
6573.338330 0.971754 0.002592 1.4027 178.2 0.517 0.444 j131007_0461
6573.338602 0.972819 0.002607 1.4044 185.8 0.921 2.137 j131007_0462
6573.338864 0.970116 0.002597 1.4059 178.0 0.601 1.701 j131007_0463
6573.339123 0.977568 0.002620 1.4075 180.2 1.087 0.777 j131007_0464
6573.339384 0.975346 0.002618 1.4091 183.3 1.109 2.070 j131007_0465
6573.339647 0.979752 0.002644 1.4107 182.2 1.290 2.364 j131007_0466
6573.339910 0.973160 0.002622 1.4123 181.3 1.638 -0.556 j131007_0467
6573.340174 0.974523 0.002625 1.4139 182.6 2.038 0.687 j131007_0468
6573.340437 0.972595 0.002620 1.4155 174.2 1.682 3.201 j131007_0469
6573.340700 0.971912 0.002622 1.4172 176.6 1.203 0.841 j131007_0470
6573.340962 0.974790 0.002636 1.4188 178.1 1.655 1.520 j131007_0471
6573.341224 0.973823 0.002638 1.4204 178.2 1.405 1.613 j131007_0472
6573.341486 0.972638 0.002638 1.4221 175.8 1.641 1.541 j131007_0473
6573.341748 0.971844 0.002644 1.4237 178.0 1.380 1.221 j131007_0474
6573.342010 0.975139 0.002651 1.4254 178.4 1.899 0.667 j131007_0475
6573.342272 0.973162 0.002648 1.4271 178.3 0.798 0.969 j131007_0476
6573.342532 0.975198 0.002658 1.4287 179.0 1.721 1.799 j131007_0477
6573.342795 0.973552 0.002662 1.4304 179.1 1.750 1.033 j131007_0478
