# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6573.313935 0.980315 0.004071 1.2847 3526.0 1.318 0.471 k131007_0379
6573.314197 0.981207 0.004069 1.2857 3527.3 1.870 -0.893 k131007_0380
6573.314505 0.976350 0.004030 1.2869 3516.9 0.976 -0.526 k131007_0381
6573.314770 0.978219 0.004058 1.2879 3514.5 1.256 0.626 k131007_0382
6573.315033 0.976448 0.004048 1.2890 3515.7 1.777 -0.353 k131007_0383
6573.315300 0.980287 0.004067 1.2900 3510.8 -1.921 0.052 k131007_0384
6573.315564 0.981122 0.004069 1.2911 3512.6 1.518 0.432 k131007_0385
6573.315827 0.980619 0.004061 1.2921 3506.1 1.252 -0.468 k131007_0386
6573.316091 0.979952 0.004069 1.2932 3506.5 1.176 0.354 k131007_0387
6573.316355 0.971738 0.004017 1.2942 3501.1 1.011 -0.086 k131007_0388
6573.316619 0.981701 0.004074 1.2953 3501.7 0.579 0.245 k131007_0389
6573.316881 0.977807 0.004067 1.2963 3499.3 1.625 0.268 k131007_0390
6573.317146 0.981928 0.004092 1.2974 3492.6 -1.531 0.511 k131007_0391
6573.317410 0.983264 0.004069 1.2985 3488.1 -1.829 -0.598 k131007_0392
6573.317673 0.979422 0.004052 1.2996 3486.1 1.891 -0.167 k131007_0393
6573.319873 0.983821 0.004097 1.3088 3470.6 2.159 -0.561 k131007_0395
6573.320135 0.977398 0.004062 1.3100 3459.7 -0.820 0.486 k131007_0396
6573.320396 0.977032 0.004088 1.3111 3451.8 -1.677 1.135 k131007_0397
6573.321172 0.971900 0.004047 1.3145 3451.0 -0.858 -0.574 k131007_0398
6573.321439 0.976070 0.004067 1.3156 3460.3 -0.707 0.083 k131007_0399
6573.321698 0.979424 0.004102 1.3168 3468.2 -0.574 -0.195 k131007_0400
6573.321958 0.979962 0.004109 1.3180 3477.4 -0.744 -0.241 k131007_0401
6573.322219 0.979663 0.004090 1.3191 3486.1 -0.887 -0.607 k131007_0402
6573.322483 0.980346 0.004114 1.3203 3492.8 -2.002 1.356 k131007_0403
6573.322747 0.977703 0.004083 1.3215 3497.3 1.578 -0.262 k131007_0404
6573.323019 0.977273 0.004117 1.3227 3500.9 -1.380 0.313 k131007_0405
6573.323300 0.985490 0.004192 1.3240 3503.8 -1.623 0.148 k131007_0406
6573.323563 0.977510 0.004117 1.3252 3504.0 -1.092 -0.463 k131007_0407
6573.324095 0.974034 0.004090 1.3277 3506.0 -1.088 -1.494 k131007_0408
6573.324623 0.973428 0.004106 1.3301 3521.7 -1.264 -0.483 k131007_0409
6573.324887 0.980189 0.004137 1.3314 3520.6 -0.954 -0.742 k131007_0410
6573.325148 0.978099 0.004127 1.3326 3520.6 -1.212 0.765 k131007_0411
6573.325411 0.977009 0.004131 1.3338 3513.8 -1.195 0.268 k131007_0412
6573.325674 0.972818 0.004110 1.3351 3502.2 -0.960 0.057 k131007_0413
6573.325938 0.980247 0.004141 1.3363 3482.6 -1.046 -0.792 k131007_0414
6573.326199 0.980949 0.004150 1.3376 3471.6 -1.419 0.029 k131007_0415
6573.326464 0.978511 0.004135 1.3389 3467.9 -1.131 -0.106 k131007_0416
6573.326726 0.981668 0.004135 1.3401 3466.4 -1.542 -0.314 k131007_0417
6573.326991 0.980886 0.004119 1.3414 3467.2 -1.175 0.150 k131007_0418
6573.327252 0.984181 0.004162 1.3427 3475.3 -1.673 0.559 k131007_0419
6573.327530 0.981631 0.004157 1.3441 3471.6 -1.934 0.433 k131007_0420
6573.327792 0.975470 0.004102 1.3454 3469.7 1.594 -0.303 k131007_0421
6573.328053 0.978726 0.004148 1.3467 3478.4 -1.369 -0.030 k131007_0422
6573.328316 0.980364 0.004179 1.3480 3479.6 -1.293 0.760 k131007_0423
6573.328578 0.978865 0.004148 1.3493 3481.7 -1.869 -0.571 k131007_0424
6573.328841 0.976323 0.004140 1.3506 3481.9 1.561 -0.244 k131007_0425
6573.329103 0.977914 0.004150 1.3519 3472.8 1.907 -0.822 k131007_0426
6573.329374 0.977658 0.004150 1.3533 3467.4 -1.235 -0.619 k131007_0427
6573.329635 0.984592 0.004175 1.3546 3468.5 -1.415 1.280 k131007_0428
6573.329898 0.977687 0.004152 1.3560 3468.9 -1.807 -0.267 k131007_0429
6573.330162 0.979054 0.004169 1.3574 3473.6 -1.530 0.196 k131007_0430
6573.330424 0.981861 0.004179 1.3587 3481.3 -0.818 -0.305 k131007_0431
6573.330685 0.975629 0.004161 1.3601 3486.8 -1.115 0.598 k131007_0432
6573.330947 0.974055 0.004140 1.3614 3490.5 -1.165 0.444 k131007_0433
6573.331210 0.971225 0.004181 1.3628 3495.9 -1.172 -0.919 k131007_0434
6573.331472 0.975820 0.004233 1.3642 3491.8 -1.155 0.136 k131007_0435
6573.331735 0.978215 0.004220 1.3656 3481.9 -1.542 1.567 k131007_0436
6573.331997 0.979352 0.004197 1.3670 3479.7 -0.983 -1.902 k131007_0437
6573.332259 0.977043 0.004171 1.3684 3475.4 -0.889 0.635 k131007_0438
6573.332521 0.977828 0.004214 1.3698 3480.2 -0.736 0.111 k131007_0439
6573.332783 0.976939 0.004206 1.3712 3482.2 -0.744 0.336 k131007_0440
6573.333044 0.976349 0.004206 1.3726 3495.0 -1.250 0.485 k131007_0441
6573.333306 0.984400 0.004214 1.3740 3491.2 -0.887 -0.465 k131007_0442
6573.333567 0.973613 0.004175 1.3755 3488.9 -1.212 0.965 k131007_0443
6573.333830 0.974108 0.004197 1.3769 3488.9 -0.796 -1.095 k131007_0444
6573.334093 0.974354 0.004219 1.3784 3479.7 -0.435 0.394 k131007_0445
6573.334353 0.975316 0.004214 1.3798 3482.3 -0.902 1.031 k131007_0446
6573.334617 0.976558 0.004204 1.3813 3485.7 -0.808 -0.557 k131007_0447
6573.334879 0.977724 0.004196 1.3828 3486.0 -0.404 -0.828 k131007_0448
6573.335140 0.983517 0.004245 1.3842 3496.8 0.134 -0.295 k131007_0449
6573.335399 0.977681 0.004192 1.3857 3499.7 0.221 -0.473 k131007_0450
6573.335662 0.983347 0.004235 1.3872 3492.1 -0.406 -0.133 k131007_0451
6573.335926 0.978004 0.004196 1.3887 3479.0 -0.204 -0.398 k131007_0452
6573.336209 0.975657 0.004181 1.3903 3467.5 -0.517 -0.411 k131007_0453
6573.336470 0.980313 0.004214 1.3918 3464.9 -0.179 -1.380 k131007_0454
6573.336732 0.977967 0.004220 1.3933 3461.0 0.356 0.934 k131007_0455
6573.336996 0.975083 0.004202 1.3949 3462.5 -0.453 0.387 k131007_0456
6573.337256 0.980591 0.004254 1.3964 3463.1 0.951 -1.253 k131007_0457
6573.337527 0.975471 0.004209 1.3980 3468.9 0.905 0.921 k131007_0458
