# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6527.298129 0.995724 0.003109 1.2850 1217.8 -0.995 0.201 h130822_0417
6527.298560 0.991323 0.003086 1.2833 1208.8 -0.875 -0.032 h130822_0419
6527.298778 0.994957 0.003097 1.2825 1208.4 -0.940 0.192 h130822_0420
6527.298995 0.996758 0.003079 1.2816 1196.0 -0.651 0.004 h130822_0421
6527.299194 0.995321 0.003091 1.2809 1194.7 -0.378 -0.016 h130822_0422
6527.299391 0.993672 0.003081 1.2801 1191.0 -0.324 -0.246 h130822_0423
6527.299591 0.995467 0.003083 1.2794 1182.1 -0.102 -0.200 h130822_0424
6527.299792 0.995497 0.003074 1.2786 1158.4 0.073 -0.485 h130822_0425
6527.299990 0.993187 0.003067 1.2779 1168.3 -0.008 -0.119 h130822_0426
6527.300187 0.995659 0.003084 1.2772 1189.6 -0.245 -0.245 h130822_0427
6527.300584 0.995195 0.003093 1.2757 1231.5 -0.039 -0.284 h130822_0429
6527.300784 0.991315 0.003081 1.2750 1237.4 -0.022 -0.529 h130822_0430
6527.300981 0.991581 0.003081 1.2742 1238.3 0.185 -0.683 h130822_0431
6527.301183 0.991786 0.003081 1.2735 1239.9 0.027 0.513 h130822_0432
6527.301583 0.996717 0.003099 1.2720 1244.9 0.695 -0.077 h130822_0434
6527.301782 0.993626 0.003091 1.2713 1246.0 0.657 -0.253 h130822_0435
6527.301980 0.994051 0.003083 1.2706 1230.6 0.537 -0.538 h130822_0436
6527.302179 0.995058 0.003074 1.2699 1207.3 0.834 -0.408 h130822_0437
6527.302378 0.992144 0.003054 1.2692 1180.1 0.778 -0.421 h130822_0438
6527.302579 0.994983 0.002991 1.2685 1172.0 1.096 -0.019 h130822_0439
6527.302778 0.996514 0.003065 1.2678 1181.8 0.882 0.209 h130822_0440
6527.303177 0.990341 0.003054 1.2664 1210.0 0.819 0.322 h130822_0442
6527.303385 0.993445 0.003070 1.2656 1223.4 1.596 0.022 h130822_0443
6527.303594 0.994101 0.003074 1.2649 1222.7 1.552 -0.058 h130822_0444
6527.303802 0.993047 0.003072 1.2642 1236.7 1.521 0.153 h130822_0445
6527.304001 0.995237 0.003084 1.2635 1255.3 1.380 0.023 h130822_0446
6527.304201 0.996914 0.003088 1.2628 1252.6 1.561 -0.192 h130822_0447
6527.304410 0.994653 0.003079 1.2621 1251.3 1.795 -0.042 h130822_0448
6527.304618 0.994911 0.003077 1.2614 1244.7 1.713 -0.530 h130822_0449
6527.304819 0.994204 0.003070 1.2607 1239.0 1.278 0.712 h130822_0450
6527.305028 0.999242 0.003086 1.2600 1234.7 1.329 -0.295 h130822_0451
6527.305230 0.997159 0.003077 1.2593 1233.3 1.483 -0.231 h130822_0452
6527.305634 0.991984 0.003053 1.2580 1230.0 -1.419 0.069 h130822_0454
6527.305834 0.993805 0.003058 1.2573 1227.7 -1.793 -0.123 h130822_0455
6527.306035 0.997184 0.003067 1.2566 1224.0 1.504 -0.204 h130822_0456
6527.306234 0.994099 0.003053 1.2560 1222.9 1.654 0.263 h130822_0457
6527.306442 0.995778 0.003063 1.2553 1234.0 1.745 -0.031 h130822_0458
6527.306644 0.996285 0.003067 1.2546 1235.8 1.562 0.168 h130822_0459
6527.306845 0.995244 0.003065 1.2540 1240.6 1.826 -0.374 h130822_0460
6527.307046 0.993790 0.003058 1.2533 1240.7 1.814 0.436 h130822_0461
6527.307247 0.995365 0.003072 1.2527 1245.6 -1.437 0.125 h130822_0462
6527.307459 0.994833 0.003058 1.2520 1239.9 -0.876 -0.189 h130822_0463
6527.307676 0.995925 0.003061 1.2513 1237.5 -1.107 -0.030 h130822_0464
6527.307875 0.992702 0.003049 1.2506 1247.4 -0.870 -0.313 h130822_0465
6527.308076 0.994146 0.003058 1.2500 1252.2 -1.267 0.242 h130822_0466
6527.308481 0.996444 0.003072 1.2487 1265.2 -1.141 0.403 h130822_0468
6527.308682 0.996758 0.003079 1.2481 1281.7 -1.004 0.056 h130822_0469
6527.308882 0.994618 0.003070 1.2474 1277.2 -1.386 -0.051 h130822_0470
6527.309084 0.991397 0.003067 1.2468 1296.5 -1.211 -0.594 h130822_0471
6527.309285 0.995857 0.003083 1.2462 1302.2 -1.211 0.303 h130822_0472
6527.309487 0.995816 0.003079 1.2456 1293.4 -1.072 0.373 h130822_0473
6527.309704 0.993250 0.003067 1.2449 1287.3 -0.695 -0.429 h130822_0474
6527.309919 0.997175 0.003076 1.2442 1275.1 -0.335 -0.092 h130822_0475
6527.310117 0.993142 0.003061 1.2436 1279.1 -0.705 -0.073 h130822_0476
6527.310316 0.995629 0.003058 1.2430 1265.7 -0.527 -0.376 h130822_0477
6527.310516 0.992713 0.003049 1.2424 1267.0 -0.675 0.328 h130822_0478
6527.310716 0.995401 0.003054 1.2418 1254.1 -0.678 0.639 h130822_0479
6527.310919 0.994157 0.003046 1.2412 1245.8 -0.592 -0.691 h130822_0480
6527.311119 0.994395 0.003040 1.2406 1228.9 -0.917 0.387 h130822_0481
6527.311329 0.994042 0.003039 1.2400 1229.7 -0.384 -0.230 h130822_0482
6527.311527 0.996924 0.003040 1.2394 1221.7 -0.618 0.026 h130822_0483
6527.311726 0.993731 0.003028 1.2388 1223.9 -0.376 -0.664 h130822_0484
6527.311925 0.994552 0.002987 1.2382 1208.3 -0.340 0.192 h130822_0485
6527.312322 0.991435 0.003000 1.2371 1179.4 -0.217 0.109 h130822_0487
6527.312520 0.995349 0.002996 1.2365 1178.6 -0.367 0.409 h130822_0488
6527.312719 0.991890 0.003000 1.2359 1178.7 -0.010 0.130 h130822_0489
6527.312916 0.994062 0.003014 1.2353 1194.3 -0.344 -0.409 h130822_0490
6527.313122 0.994858 0.003021 1.2347 1212.7 -0.314 0.220 h130822_0491
6527.313321 0.994402 0.003024 1.2342 1233.2 -0.185 0.289 h130822_0492
6527.313521 0.993222 0.003010 1.2336 1221.9 -0.362 0.172 h130822_0493
6527.313719 0.996127 0.003028 1.2330 1219.4 -0.350 0.776 h130822_0494
6527.313919 0.994294 0.003023 1.2325 1236.0 -0.477 -0.355 h130822_0495
6527.314117 0.993368 0.003010 1.2319 1218.0 -0.265 -0.233 h130822_0496
6527.314315 0.995954 0.003017 1.2314 1200.2 -0.098 -0.296 h130822_0497
6527.314513 0.990493 0.002991 1.2308 1194.2 0.041 -0.832 h130822_0498
6527.314712 0.993376 0.002989 1.2303 1183.3 -0.264 0.349 h130822_0499
6527.314911 0.993721 0.002994 1.2297 1177.4 -0.281 0.393 h130822_0500
6527.315118 0.996898 0.003005 1.2291 1176.7 -0.009 0.448 h130822_0501
6527.315317 0.993481 0.002991 1.2286 1174.3 -0.076 0.737 h130822_0502
6527.315516 0.994948 0.002991 1.2281 1168.9 0.037 0.760 h130822_0503
6527.315723 0.996875 0.002996 1.2275 1159.4 -0.071 0.352 h130822_0504
6527.315929 0.995505 0.002994 1.2269 1173.3 -0.166 0.290 h130822_0505
6527.316127 0.993072 0.002977 1.2264 1166.5 0.254 0.407 h130822_0506
6527.316325 0.994552 0.002987 1.2259 1177.4 -0.045 0.277 h130822_0507
6527.316528 0.993791 0.002987 1.2253 1190.2 -0.061 0.651 h130822_0508
6527.316727 0.996609 0.003000 1.2248 1182.7 -0.520 0.563 h130822_0509
6527.317142 0.995349 0.002996 1.2237 1199.8 0.171 0.458 h130822_0511
6527.317343 0.993227 0.002991 1.2232 1212.5 0.098 -0.080 h130822_0512
6527.317541 0.992784 0.002989 1.2227 1218.7 0.220 0.041 h130822_0513
6527.317745 0.991925 0.002994 1.2221 1220.5 -0.198 0.159 h130822_0514
6527.317944 0.995899 0.003010 1.2216 1225.6 0.063 0.337 h130822_0515
6527.318148 0.994520 0.003002 1.2211 1227.0 0.578 0.125 h130822_0516
6527.318346 0.994558 0.002998 1.2206 1227.6 0.416 0.033 h130822_0517
6527.318544 0.997316 0.003014 1.2201 1234.9 0.055 0.026 h130822_0518
6527.318742 0.993260 0.002996 1.2196 1235.1 0.420 -0.030 h130822_0519
6527.318940 0.994724 0.002998 1.2191 1231.5 0.531 0.419 h130822_0520
6527.319139 0.994931 0.003002 1.2186 1233.7 0.421 0.200 h130822_0521
6527.319337 0.998039 0.003005 1.2181 1233.1 0.588 0.038 h130822_0522
6527.319539 0.995462 0.002994 1.2176 1226.9 0.283 0.072 h130822_0523
6527.319755 0.991939 0.002982 1.2170 1229.1 0.707 -0.027 h130822_0524
6527.319954 0.997317 0.002998 1.2166 1221.2 0.432 0.005 h130822_0525
6527.320161 0.994531 0.002986 1.2161 1222.0 0.382 0.131 h130822_0526
6527.320359 0.994823 0.002986 1.2156 1220.7 0.166 -0.143 h130822_0527
6527.320559 0.997068 0.002991 1.2151 1209.9 0.865 0.224 h130822_0528
6527.320759 0.993811 0.002979 1.2146 1210.6 0.923 0.128 h130822_0529
6527.320959 0.993579 0.002975 1.2141 1209.9 0.995 -0.044 h130822_0530
6527.321160 0.995740 0.002984 1.2136 1208.5 1.023 0.172 h130822_0531
6527.321367 0.996927 0.002987 1.2131 1210.7 0.604 0.006 h130822_0532
6527.321576 0.995532 0.002987 1.2126 1214.0 0.771 -0.170 h130822_0533
6527.321773 0.996118 0.002984 1.2122 1212.7 0.624 -0.068 h130822_0534
6527.321972 0.992978 0.002972 1.2117 1213.6 1.089 -0.282 h130822_0535
6527.322174 0.996869 0.002987 1.2112 1213.4 1.192 0.392 h130822_0536
6527.322374 0.996363 0.002980 1.2108 1218.6 1.221 -0.106 h130822_0537
6527.322775 0.995210 0.002989 1.2098 1237.5 1.582 0.508 h130822_0539
6527.322984 0.995460 0.002984 1.2093 1238.5 1.566 -0.348 h130822_0540
6527.323204 0.997333 0.002986 1.2088 1241.3 1.639 0.154 h130822_0541
6527.323412 0.994807 0.002984 1.2084 1246.9 1.773 0.378 h130822_0542
6527.323619 0.993867 0.002982 1.2079 1251.4 -1.633 0.403 h130822_0543
6527.323837 0.995794 0.002991 1.2074 1258.8 1.964 -0.100 h130822_0544
6527.324037 0.995517 0.002984 1.2070 1263.7 -1.387 0.087 h130822_0545
6527.324243 0.994155 0.002984 1.2065 1274.6 -1.310 0.313 h130822_0546
6527.324452 0.994260 0.002991 1.2061 1278.8 -1.388 -0.126 h130822_0547
6527.324651 0.996935 0.003002 1.2056 1269.7 -0.902 0.234 h130822_0548
6527.324867 0.995247 0.002984 1.2051 1267.4 -0.897 0.388 h130822_0549
6527.325067 0.993262 0.002979 1.2047 1269.8 -0.677 -0.347 h130822_0550
6527.325268 0.998244 0.003003 1.2043 1270.7 -0.619 0.179 h130822_0551
6527.325465 0.992985 0.002973 1.2038 1262.9 -0.971 0.544 h130822_0552
6527.325667 0.996490 0.002991 1.2034 1269.3 -0.907 -0.008 h130822_0553
6527.325866 0.997652 0.003003 1.2030 1276.3 -0.849 -0.204 h130822_0554
6527.326073 0.995089 0.002987 1.2025 1275.8 -0.734 0.328 h130822_0555
6527.326273 0.995484 0.002987 1.2021 1275.1 -0.773 0.451 h130822_0556
